B;C;D;E;F
18/11/2024;DG#06;0;0;#DIV/0!
18/11/2024;DG#06;0;0;#DIV/0!
18/11/2024;DG#07;0;0;#DIV/0!
18/11/2024;DG#07;0;0;#DIV/0!
18/11/2024;DG#08;0;0;#DIV/0!
18/11/2024;DG#08;0;0;#DIV/0!
18/11/2024;DG#09;0;0;#DIV/0!
18/11/2024;DG#09;0;0;#DIV/0!
18/11/2024;DG#10;0;0;#DIV/0!
18/11/2024;DG#10;0;0;#DIV/0!
18/11/2024;DG#11;0;0;#DIV/0!
18/11/2024;DG#11;0;0;#DIV/0!
18/11/2024;DG#12;0;0;#DIV/0!
18/11/2024;DG#12;0;0;#DIV/0!
18/11/2024;DG#13;0;0;#DIV/0!
18/11/2024;DG#13;0;0;#DIV/0!
18/11/2024;DG#14;0;0;#DIV/0!
18/11/2024;DG#14;0;0;#DIV/0!
18/11/2024;DG#15;0;0;#DIV/0!
18/11/2024;DG#15;0;0;#DIV/0!
18/11/2024;DG#16;0;0;#DIV/0!
18/11/2024;DG#16;0;0;#DIV/0!
18/11/2024;DG#17;0;0;#DIV/0!
18/11/2024;DG#17;0;0;#DIV/0!
18/11/2024;DG#18;0;0;#DIV/0!
18/11/2024;DG#18;0;0;#DIV/0!
18/11/2024;DG#19;0;0;#DIV/0!
18/11/2024;DG#19;0;0;#DIV/0!
18/11/2024;DG#20;0;0;#DIV/0!
18/11/2024;DG#20;0;0;#DIV/0!
18/11/2024;DG#21;0;0;#DIV/0!
18/11/2024;DG#21;0;0;#DIV/0!
18/11/2024;DG#22;0;0;#DIV/0!
18/11/2024;DG#22;0;0;#DIV/0!
18/11/2024;DG#23;0;0;#DIV/0!
18/11/2024;DG#23;0;0;#DIV/0!
19/11/2024;DG#01;0;0;#DIV/0!
19/11/2024;DG#01;0;0;#DIV/0!
19/11/2024;DG#02;0;0;#DIV/0!
19/11/2024;DG#02;0;0;#DIV/0!
19/11/2024;DG#03;0;0;#DIV/0!
19/11/2024;DG#03;0;0;#DIV/0!
19/11/2024;DG#04;0;0;#DIV/0!
19/11/2024;DG#04;0;0;#DIV/0!
19/11/2024;DG#05;0;0;#DIV/0!
19/11/2024;DG#05;0;0;#DIV/0!
19/11/2024;DG#06;0;0;#DIV/0!
19/11/2024;DG#06;0;0;#DIV/0!
19/11/2024;DG#07;0;0;#DIV/0!
19/11/2024;DG#07;0;0;#DIV/0!
19/11/2024;DG#08;0;0;#DIV/0!
19/11/2024;DG#08;0;0;#DIV/0!
19/11/2024;DG#09;0;0;#DIV/0!
19/11/2024;DG#09;0;0;#DIV/0!
19/11/2024;DG#10;0;0;#DIV/0!
19/11/2024;DG#10;0;0;#DIV/0!
19/11/2024;DG#11;0;0;#DIV/0!
19/11/2024;DG#11;0;0;#DIV/0!
19/11/2024;DG#12;0;0;#DIV/0!
19/11/2024;DG#12;0;0;#DIV/0!
19/11/2024;DG#13;0;0;#DIV/0!
19/11/2024;DG#13;0;0;#DIV/0!
19/11/2024;DG#14;0;0;#DIV/0!
19/11/2024;DG#14;0;0;#DIV/0!
19/11/2024;DG#15;0;0;#DIV/0!
19/11/2024;DG#15;0;0;#DIV/0!
19/11/2024;DG#16;0;0;#DIV/0!
19/11/2024;DG#16;0;0;#DIV/0!
19/11/2024;DG#17;0;0;#DIV/0!
19/11/2024;DG#17;0;0;#DIV/0!
19/11/2024;DG#18;0;0;#DIV/0!
19/11/2024;DG#18;0;0;#DIV/0!
19/11/2024;DG#19;0;0;#DIV/0!
19/11/2024;DG#19;0;0;#DIV/0!
19/11/2024;DG#20;0;0;#DIV/0!
19/11/2024;DG#20;0;0;#DIV/0!
19/11/2024;DG#21;0;0;#DIV/0!
19/11/2024;DG#21;0;0;#DIV/0!
19/11/2024;DG#22;0;0;#DIV/0!
19/11/2024;DG#22;0;0;#DIV/0!
19/11/2024;DG#23;0;0;#DIV/0!
19/11/2024;DG#23;0;0;#DIV/0!
20/11/2024;DG#01;0;0;#DIV/0!
20/11/2024;DG#01;0;0;#DIV/0!
20/11/2024;DG#02;0;0;#DIV/0!
20/11/2024;DG#02;0;0;#DIV/0!
20/11/2024;DG#03;0;0;#DIV/0!
20/11/2024;DG#03;0;0;#DIV/0!
20/11/2024;DG#04;0;0;#DIV/0!
20/11/2024;DG#04;0;0;#DIV/0!
20/11/2024;DG#05;0;0;#DIV/0!
20/11/2024;DG#05;0;0;#DIV/0!
20/11/2024;DG#06;0;0;#DIV/0!
20/11/2024;DG#06;0;0;#DIV/0!
20/11/2024;DG#07;0;0;#DIV/0!
20/11/2024;DG#07;0;0;#DIV/0!
20/11/2024;DG#08;0;0;#DIV/0!
20/11/2024;DG#08;0;0;#DIV/0!
20/11/2024;DG#09;0;0;#DIV/0!
20/11/2024;DG#09;0;0;#DIV/0!
20/11/2024;DG#10;0;0;#DIV/0!
20/11/2024;DG#10;0;0;#DIV/0!
20/11/2024;DG#11;0;0;#DIV/0!
20/11/2024;DG#11;0;0;#DIV/0!
20/11/2024;DG#12;0;0;#DIV/0!
20/11/2024;DG#12;0;0;#DIV/0!
20/11/2024;DG#13;0;0;#DIV/0!
20/11/2024;DG#13;0;0;#DIV/0!
20/11/2024;DG#14;0;0;#DIV/0!
20/11/2024;DG#14;0;0;#DIV/0!
20/11/2024;DG#15;0;0;#DIV/0!
20/11/2024;DG#15;0;0;#DIV/0!
20/11/2024;DG#16;0;0;#DIV/0!
20/11/2024;DG#16;0;0;#DIV/0!
20/11/2024;DG#17;0;0;#DIV/0!
20/11/2024;DG#17;0;0;#DIV/0!
20/11/2024;DG#18;0;0;#DIV/0!
20/11/2024;DG#18;0;0;#DIV/0!
20/11/2024;DG#19;0;0;#DIV/0!
20/11/2024;DG#19;0;0;#DIV/0!
20/11/2024;DG#20;0;0;#DIV/0!
20/11/2024;DG#20;0;0;#DIV/0!
20/11/2024;DG#21;0;0;#DIV/0!
20/11/2024;DG#21;0;0;#DIV/0!
20/11/2024;DG#22;0;0;#DIV/0!
20/11/2024;DG#22;0;0;#DIV/0!
20/11/2024;DG#23;0;0;#DIV/0!
20/11/2024;DG#23;0;0;#DIV/0!
22/11/2024;DG#01;50464;11000;217,98
22/11/2024;DG#01;50464;11000;217,98
22/11/2024;DG#02;55456;11520;207,73
22/11/2024;DG#02;55456;11520;207,73
22/11/2024;DG#03;0;0;#DIV/0!
22/11/2024;DG#03;0;0;#DIV/0!
22/11/2024;DG#04;56280;11809;209,83
22/11/2024;DG#04;56280;11809;209,83
22/11/2024;DG#05;28440;6392;224,75
22/11/2024;DG#05;28440;6392;224,75
22/11/2024;DG#06;68592;14302;208,51
22/11/2024;DG#06;68592;14302;208,51
22/11/2024;DG#07;55272;11544;208,86
22/11/2024;DG#07;55272;11544;208,86
22/11/2024;DG#08;56080;12302;219,37
22/11/2024;DG#08;56080;12302;219,37
22/11/2024;DG#09;60760;12552;206,58
22/11/2024;DG#09;60760;12552;206,58
22/11/2024;DG#10;53072;11629;219,12
22/11/2024;DG#10;53072;11629;219,12
22/11/2024;DG#11;58376;12452;213,31
22/11/2024;DG#11;58376;12452;213,31
22/11/2024;DG#12;56120;12452;221,88
22/11/2024;DG#12;56120;12452;221,88
22/11/2024;DG#13;61080;12758;208,87
22/11/2024;DG#13;61080;12758;208,87
22/11/2024;DG#14;53076;11030;207,82
22/11/2024;DG#14;53076;11030;207,82
22/11/2024;DG#15;42760;8948;209,26
22/11/2024;DG#15;42760;8948;209,26
22/11/2024;DG#16;51712;10724;207,38
22/11/2024;DG#16;51712;10724;207,38
22/11/2024;DG#17;54424;11780;216,45
22/11/2024;DG#17;54424;11780;216,45
22/11/2024;DG#18;42528;9280;218,21
22/11/2024;DG#18;42528;9280;218,21
22/11/2024;DG#19;52528;11004;209,49
22/11/2024;DG#19;52528;11004;209,49
22/11/2024;DG#20;65232;13716;210,26
22/11/2024;DG#20;65232;13716;210,26
22/11/2024;DG#21;58256;12568;215,74
22/11/2024;DG#21;58256;12568;215,74
22/11/2024;DG#22;56992;11804;207,12
22/11/2024;DG#22;56992;11804;207,12
22/11/2024;DG#23;57328;11816;206,11
22/11/2024;DG#23;57328;11816;206,11
23/11/2024;DG#01;0;0;#DIV/0!
23/11/2024;DG#01;0;0;#DIV/0!
23/11/2024;DG#02;0;0;#DIV/0!
23/11/2024;DG#02;0;0;#DIV/0!
23/11/2024;DG#03;0;0;#DIV/0!
23/11/2024;DG#03;0;0;#DIV/0!
23/11/2024;DG#04;0;0;#DIV/0!
23/11/2024;DG#04;0;0;#DIV/0!
23/11/2024;DG#05;0;0;#DIV/0!
23/11/2024;DG#05;0;0;#DIV/0!
23/11/2024;DG#06;0;0;#DIV/0!
23/11/2024;DG#06;0;0;#DIV/0!
23/11/2024;DG#07;0;0;#DIV/0!
23/11/2024;DG#07;0;0;#DIV/0!
23/11/2024;DG#08;0;0;#DIV/0!
23/11/2024;DG#08;0;0;#DIV/0!
23/11/2024;DG#09;0;0;#DIV/0!
23/11/2024;DG#09;0;0;#DIV/0!
23/11/2024;DG#10;0;0;#DIV/0!
23/11/2024;DG#10;0;0;#DIV/0!
23/11/2024;DG#11;0;0;#DIV/0!
23/11/2024;DG#11;0;0;#DIV/0!
23/11/2024;DG#12;0;0;#DIV/0!
23/11/2024;DG#12;0;0;#DIV/0!
23/11/2024;DG#13;0;0;#DIV/0!
23/11/2024;DG#13;0;0;#DIV/0!
23/11/2024;DG#14;0;0;#DIV/0!
23/11/2024;DG#14;0;0;#DIV/0!
23/11/2024;DG#15;0;0;#DIV/0!
23/11/2024;DG#15;0;0;#DIV/0!
23/11/2024;DG#16;0;0;#DIV/0!
23/11/2024;DG#16;0;0;#DIV/0!
23/11/2024;DG#17;0;0;#DIV/0!
23/11/2024;DG#17;0;0;#DIV/0!
23/11/2024;DG#18;0;0;#DIV/0!
23/11/2024;DG#18;0;0;#DIV/0!
23/11/2024;DG#19;0;0;#DIV/0!
23/11/2024;DG#19;0;0;#DIV/0!
23/11/2024;DG#20;0;0;#DIV/0!
23/11/2024;DG#20;0;0;#DIV/0!
23/11/2024;DG#21;0;0;#DIV/0!
23/11/2024;DG#21;0;0;#DIV/0!
23/11/2024;DG#22;0;0;#DIV/0!
23/11/2024;DG#22;0;0;#DIV/0!
23/11/2024;DG#23;0;0;#DIV/0!
23/11/2024;DG#23;0;0;#DIV/0!
24/11/2024;DG#01;0;0;#DIV/0!
24/11/2024;DG#02;0;0;#DIV/0!
24/11/2024;DG#03;0;0;#DIV/0!
24/11/2024;DG#04;0;0;#DIV/0!
24/11/2024;DG#05;0;0;#DIV/0!
24/11/2024;DG#06;0;0;#DIV/0!
24/11/2024;DG#07;0;0;#DIV/0!
24/11/2024;DG#08;0;0;#DIV/0!
24/11/2024;DG#09;0;0;#DIV/0!
24/11/2024;DG#10;0;0;#DIV/0!
24/11/2024;DG#11;0;0;#DIV/0!
24/11/2024;DG#12;0;0;#DIV/0!
24/11/2024;DG#13;0;0;#DIV/0!
24/11/2024;DG#14;0;0;#DIV/0!
24/11/2024;DG#15;0;0;#DIV/0!
24/11/2024;DG#16;0;0;#DIV/0!
24/11/2024;DG#17;0;0;#DIV/0!
24/11/2024;DG#18;0;0;#DIV/0!
24/11/2024;DG#19;0;0;#DIV/0!
24/11/2024;DG#20;0;0;#DIV/0!
24/11/2024;DG#21;0;0;#DIV/0!
24/11/2024;DG#22;0;0;#DIV/0!
24/11/2024;DG#23;0;0;#DIV/0!
25/11/2024;DG#01;0;0;#DIV/0!
25/11/2024;DG#01;0;0;#DIV/0!
25/11/2024;DG#02;0;0;#DIV/0!
25/11/2024;DG#02;0;0;#DIV/0!
25/11/2024;DG#03;0;0;#DIV/0!
25/11/2024;DG#03;0;0;#DIV/0!
25/11/2024;DG#04;0;0;#DIV/0!
25/11/2024;DG#04;0;0;#DIV/0!
25/11/2024;DG#05;0;0;#DIV/0!
25/11/2024;DG#05;0;0;#DIV/0!
25/11/2024;DG#06;0;0;#DIV/0!
25/11/2024;DG#06;0;0;#DIV/0!
25/11/2024;DG#07;0;0;#DIV/0!
25/11/2024;DG#07;0;0;#DIV/0!
25/11/2024;DG#08;0;0;#DIV/0!
25/11/2024;DG#08;0;0;#DIV/0!
25/11/2024;DG#09;0;0;#DIV/0!
25/11/2024;DG#09;0;0;#DIV/0!
25/11/2024;DG#10;0;0;#DIV/0!
25/11/2024;DG#10;0;0;#DIV/0!
25/11/2024;DG#11;0;0;#DIV/0!
25/11/2024;DG#11;0;0;#DIV/0!
25/11/2024;DG#12;0;0;#DIV/0!
25/11/2024;DG#12;0;0;#DIV/0!
25/11/2024;DG#13;0;0;#DIV/0!
25/11/2024;DG#13;0;0;#DIV/0!
25/11/2024;DG#14;0;0;#DIV/0!
25/11/2024;DG#14;0;0;#DIV/0!
25/11/2024;DG#15;0;0;#DIV/0!
25/11/2024;DG#15;0;0;#DIV/0!
25/11/2024;DG#16;0;0;#DIV/0!
25/11/2024;DG#16;0;0;#DIV/0!
25/11/2024;DG#17;0;0;#DIV/0!
25/11/2024;DG#17;0;0;#DIV/0!
25/11/2024;DG#18;0;0;#DIV/0!
25/11/2024;DG#18;0;0;#DIV/0!
25/11/2024;DG#19;0;0;#DIV/0!
25/11/2024;DG#19;0;0;#DIV/0!
25/11/2024;DG#20;0;0;#DIV/0!
25/11/2024;DG#20;0;0;#DIV/0!
25/11/2024;DG#21;0;0;#DIV/0!
25/11/2024;DG#21;0;0;#DIV/0!
25/11/2024;DG#22;0;0;#DIV/0!
25/11/2024;DG#22;0;0;#DIV/0!
25/11/2024;DG#23;0;0;#DIV/0!
25/11/2024;DG#23;0;0;#DIV/0!
26/11/2024;DG#01;51120;11130;217,72
26/11/2024;DG#01;51120;11130;217,72
26/11/2024;DG#02;18640;3958;212,34
26/11/2024;DG#02;18640;3958;212,34
26/11/2024;DG#03;0;0;#DIV/0!
26/11/2024;DG#03;0;0;#DIV/0!
26/11/2024;DG#04;53984;11333;209,93
26/11/2024;DG#04;53984;11333;209,93
26/11/2024;DG#05;32296;7406;229,32
26/11/2024;DG#05;32296;7406;229,32
26/11/2024;DG#06;53888;11258;208,91
26/11/2024;DG#06;53888;11258;208,91
26/11/2024;DG#07;53176;11082;208,4
26/11/2024;DG#07;53176;11082;208,4
26/11/2024;DG#08;51504;11212;217,69
26/11/2024;DG#08;51504;11212;217,69
26/11/2024;DG#09;49440;10256;207,44
26/11/2024;DG#09;49440;10256;207,44
26/11/2024;DG#10;49592;10956;220,92
26/11/2024;DG#10;49592;10956;220,92
26/11/2024;DG#11;48872;10496;214,77
26/11/2024;DG#11;48872;10496;214,77
26/11/2024;DG#12;50096;10916;217,9
26/11/2024;DG#12;50096;10916;217,9
26/11/2024;DG#13;48752;10284;210,95
26/11/2024;DG#13;48752;10284;210,95
26/11/2024;DG#14;53984;11260;208,58
26/11/2024;DG#14;53984;11260;208,58
26/11/2024;DG#15;50648;10550;208,3
26/11/2024;DG#15;50648;10550;208,3
26/11/2024;DG#16;50032;10454;208,95
26/11/2024;DG#16;50032;10454;208,95
26/11/2024;DG#17;34632;8180;236,2
26/11/2024;DG#17;34632;8180;236,2
26/11/2024;DG#18;51808;11054;213,36
26/11/2024;DG#18;51808;11054;213,36
26/11/2024;DG#19;52592;11074;210,56
26/11/2024;DG#19;52592;11074;210,56
26/11/2024;DG#20;50688;10662;210,35
26/11/2024;DG#20;50688;10662;210,35
26/11/2024;DG#21;51752;11222;216,84
26/11/2024;DG#21;51752;11222;216,84
26/11/2024;DG#22;24208;5690;235,05
26/11/2024;DG#22;24208;5690;235,05
26/11/2024;DG#23;52832;10966;207,56
26/11/2024;DG#23;52832;10966;207,56
27/11/2024;DG#01;21792;5146;236,14
27/11/2024;DG#01;21792;5146;236,14
27/11/2024;DG#01;21792;5146;236,14
27/11/2024;DG#02;34312;7136;207,97
27/11/2024;DG#02;34312;7136;207,97
27/11/2024;DG#02;34312;7136;207,97
27/11/2024;DG#03;0;0;#DIV/0!
27/11/2024;DG#03;0;0;#DIV/0!
27/11/2024;DG#03;0;0;#DIV/0!
27/11/2024;DG#04;34032;7187;211,18
27/11/2024;DG#04;34032;7187;211,18
27/11/2024;DG#04;34032;7187;211,18
27/11/2024;DG#05;21704;4890;225,3
27/11/2024;DG#05;21704;4890;225,3
27/11/2024;DG#05;21704;4890;225,3
27/11/2024;DG#06;46288;9694;209,43
27/11/2024;DG#06;46288;9694;209,43
27/11/2024;DG#06;46288;9694;209,43
27/11/2024;DG#07;33984;7080;208,33
27/11/2024;DG#07;33984;7080;208,33
27/11/2024;DG#07;33984;7080;208,33
27/11/2024;DG#08;32488;7142;219,84
27/11/2024;DG#08;32488;7142;219,84
27/11/2024;DG#08;32488;7142;219,84
27/11/2024;DG#09;31544;6530;207,01
27/11/2024;DG#09;31544;6530;207,01
27/11/2024;DG#09;31544;6530;207,01
27/11/2024;DG#10;20176;4982;246,93
27/11/2024;DG#10;20176;4982;246,93
27/11/2024;DG#10;20176;4982;246,93
27/11/2024;DG#11;29872;6444;215,72
27/11/2024;DG#11;29872;6444;215,72
27/11/2024;DG#11;29872;6444;215,72
27/11/2024;DG#12;46688;10162;217,66
27/11/2024;DG#12;46688;10162;217,66
27/11/2024;DG#12;46688;10162;217,66
27/11/2024;DG#13;43416;9120;210,06
27/11/2024;DG#13;43416;9120;210,06
27/11/2024;DG#13;43416;9120;210,06
27/11/2024;DG#14;32197;6748;209,58
27/11/2024;DG#14;32197;6748;209,58
27/11/2024;DG#14;32197;6748;209,58
27/11/2024;DG#15;33680;7004;207,96
27/11/2024;DG#15;33680;7004;207,96
27/11/2024;DG#15;33680;7004;207,96
27/11/2024;DG#16;20552;4312;209,81
27/11/2024;DG#16;20552;4312;209,81
27/11/2024;DG#16;20552;4312;209,81
27/11/2024;DG#17;26632;5806;218,01
27/11/2024;DG#17;26632;5806;218,01
27/11/2024;DG#17;26632;5806;218,01
27/11/2024;DG#18;30512;6564;215,13
27/11/2024;DG#18;30512;6564;215,13
27/11/2024;DG#18;30512;6564;215,13
27/11/2024;DG#19;33824;7144;211,21
27/11/2024;DG#19;33824;7144;211,21
27/11/2024;DG#19;33824;7144;211,21
27/11/2024;DG#20;25728;5426;210,9
27/11/2024;DG#20;25728;5426;210,9
27/11/2024;DG#20;25728;5426;210,9
27/11/2024;DG#21;26760;5800;216,74
27/11/2024;DG#21;26760;5800;216,74
27/11/2024;DG#21;26760;5800;216,74
27/11/2024;DG#22;27296;5712;209,26
27/11/2024;DG#22;27296;5712;209,26
27/11/2024;DG#22;27296;5712;209,26
27/11/2024;DG#23;50656;10562;208,5
27/11/2024;DG#23;50656;10562;208,5
27/11/2024;DG#23;50656;10562;208,5
28/11/2024;DG#01;41760;9590;229,65
28/11/2024;DG#01;41760;9590;229,65
28/11/2024;DG#01;41760;9590;229,65
28/11/2024;DG#02;49864;10380;208,17
28/11/2024;DG#02;49864;10380;208,17
28/11/2024;DG#02;49864;10380;208,17
28/11/2024;DG#03;23832;5446;228,52
28/11/2024;DG#03;23832;5446;228,52
28/11/2024;DG#03;23832;5446;228,52
28/11/2024;DG#04;49216;10373;210,76
28/11/2024;DG#04;49216;10373;210,76
28/11/2024;DG#04;49216;10373;210,76
28/11/2024;DG#05;59736;13044;218,36
28/11/2024;DG#05;59736;13044;218,36
28/11/2024;DG#05;59736;13044;218,36
28/11/2024;DG#06;85424;17900;209,54
28/11/2024;DG#06;85424;17900;209,54
28/11/2024;DG#06;85424;17900;209,54
28/11/2024;DG#07;48496;10134;208,97
28/11/2024;DG#07;48496;10134;208,97
28/11/2024;DG#07;48496;10134;208,97
28/11/2024;DG#08;48944;10720;219,03
28/11/2024;DG#08;48944;10720;219,03
28/11/2024;DG#08;48944;10720;219,03
28/11/2024;DG#09;50608;10476;207
28/11/2024;DG#09;50608;10476;207
28/11/2024;DG#09;50608;10476;207
28/11/2024;DG#10;47368;10374;219,01
28/11/2024;DG#10;47368;10374;219,01
28/11/2024;DG#10;47368;10374;219,01
28/11/2024;DG#11;60056;12908;214,93
28/11/2024;DG#11;60056;12908;214,93
28/11/2024;DG#11;60056;12908;214,93
28/11/2024;DG#12;67024;14644;218,49
28/11/2024;DG#12;67024;14644;218,49
28/11/2024;DG#12;67024;14644;218,49
28/11/2024;DG#13;66384;13948;210,11
28/11/2024;DG#13;66384;13948;210,11
28/11/2024;DG#13;66384;13948;210,11
28/11/2024;DG#14;50748;10652;209,9
28/11/2024;DG#14;50748;10652;209,9
28/11/2024;DG#14;50748;10652;209,9
28/11/2024;DG#15;51944;10816;208,22
28/11/2024;DG#15;51944;10816;208,22
28/11/2024;DG#15;51944;10816;208,22
28/11/2024;DG#16;52440;11000;209,76
28/11/2024;DG#16;52440;11000;209,76
28/11/2024;DG#16;52440;11000;209,76
28/11/2024;DG#17;53384;11636;217,97
28/11/2024;DG#17;53384;11636;217,97
28/11/2024;DG#17;53384;11636;217,97
28/11/2024;DG#18;62944;13498;214,44
28/11/2024;DG#18;62944;13498;214,44
28/11/2024;DG#18;62944;13498;214,44
28/11/2024;DG#19;47776;10104;211,49
28/11/2024;DG#19;47776;10104;211,49
28/11/2024;DG#19;47776;10104;211,49
28/11/2024;DG#20;46912;9896;210,95
28/11/2024;DG#20;46912;9896;210,95
28/11/2024;DG#20;46912;9896;210,95
28/11/2024;DG#21;52368;11402;217,73
28/11/2024;DG#21;52368;11402;217,73
28/11/2024;DG#21;52368;11402;217,73
28/11/2024;DG#22;43024;12928;300,48
28/11/2024;DG#22;43024;12928;300,48
28/11/2024;DG#22;43024;12928;300,48
28/11/2024;DG#23;85552;17854;208,69
28/11/2024;DG#23;85552;17854;208,69
28/11/2024;DG#23;85552;17854;208,69
29/11/2024;DG#01;0;0;#DIV/0!
29/11/2024;DG#01;0;0;#DIV/0!
29/11/2024;DG#01;0;0;#DIV/0!
29/11/2024;DG#02;0;0;#DIV/0!
29/11/2024;DG#02;0;0;#DIV/0!
29/11/2024;DG#02;0;0;#DIV/0!
29/11/2024;DG#03;0;0;#DIV/0!
29/11/2024;DG#03;0;0;#DIV/0!
29/11/2024;DG#03;0;0;#DIV/0!
29/11/2024;DG#04;0;0;#DIV/0!
29/11/2024;DG#04;0;0;#DIV/0!
29/11/2024;DG#04;0;0;#DIV/0!
29/11/2024;DG#05;0;0;#DIV/0!
29/11/2024;DG#05;0;0;#DIV/0!
29/11/2024;DG#05;0;0;#DIV/0!
29/11/2024;DG#06;0;0;#DIV/0!
29/11/2024;DG#06;0;0;#DIV/0!
29/11/2024;DG#06;0;0;#DIV/0!
29/11/2024;DG#07;0;0;#DIV/0!
29/11/2024;DG#07;0;0;#DIV/0!
29/11/2024;DG#07;0;0;#DIV/0!
29/11/2024;DG#08;0;0;#DIV/0!
29/11/2024;DG#08;0;0;#DIV/0!
29/11/2024;DG#08;0;0;#DIV/0!
29/11/2024;DG#09;0;0;#DIV/0!
29/11/2024;DG#09;0;0;#DIV/0!
29/11/2024;DG#09;0;0;#DIV/0!
29/11/2024;DG#10;0;0;#DIV/0!
29/11/2024;DG#10;0;0;#DIV/0!
29/11/2024;DG#10;0;0;#DIV/0!
29/11/2024;DG#11;0;0;#DIV/0!
29/11/2024;DG#11;0;0;#DIV/0!
29/11/2024;DG#11;0;0;#DIV/0!
29/11/2024;DG#12;0;0;#DIV/0!
29/11/2024;DG#12;0;0;#DIV/0!
29/11/2024;DG#12;0;0;#DIV/0!
29/11/2024;DG#13;0;0;#DIV/0!
29/11/2024;DG#13;0;0;#DIV/0!
29/11/2024;DG#13;0;0;#DIV/0!
29/11/2024;DG#14;0;0;#DIV/0!
29/11/2024;DG#14;0;0;#DIV/0!
29/11/2024;DG#14;0;0;#DIV/0!
29/11/2024;DG#15;0;0;#DIV/0!
29/11/2024;DG#15;0;0;#DIV/0!
29/11/2024;DG#15;0;0;#DIV/0!
29/11/2024;DG#16;0;0;#DIV/0!
29/11/2024;DG#16;0;0;#DIV/0!
29/11/2024;DG#16;0;0;#DIV/0!
29/11/2024;DG#17;0;0;#DIV/0!
29/11/2024;DG#17;0;0;#DIV/0!
29/11/2024;DG#17;0;0;#DIV/0!
29/11/2024;DG#18;0;0;#DIV/0!
29/11/2024;DG#18;0;0;#DIV/0!
29/11/2024;DG#18;0;0;#DIV/0!
29/11/2024;DG#19;0;0;#DIV/0!
29/11/2024;DG#19;0;0;#DIV/0!
29/11/2024;DG#19;0;0;#DIV/0!
29/11/2024;DG#20;0;0;#DIV/0!
29/11/2024;DG#20;0;0;#DIV/0!
29/11/2024;DG#20;0;0;#DIV/0!
29/11/2024;DG#21;0;0;#DIV/0!
29/11/2024;DG#21;0;0;#DIV/0!
29/11/2024;DG#21;0;0;#DIV/0!
29/11/2024;DG#22;0;0;#DIV/0!
29/11/2024;DG#22;0;0;#DIV/0!
29/11/2024;DG#22;0;0;#DIV/0!
29/11/2024;DG#23;0;0;#DIV/0!
29/11/2024;DG#23;0;0;#DIV/0!
29/11/2024;DG#23;0;0;#DIV/0!
30/11/2024;DG#01;0;0;#DIV/0!
30/11/2024;DG#01;0;0;#DIV/0!
30/11/2024;DG#01;0;0;#DIV/0!
30/11/2024;DG#02;0;0;#DIV/0!
30/11/2024;DG#02;0;0;#DIV/0!
30/11/2024;DG#02;0;0;#DIV/0!
30/11/2024;DG#03;0;0;#DIV/0!
30/11/2024;DG#03;0;0;#DIV/0!
30/11/2024;DG#03;0;0;#DIV/0!
30/11/2024;DG#04;0;0;#DIV/0!
30/11/2024;DG#04;0;0;#DIV/0!
30/11/2024;DG#04;0;0;#DIV/0!
30/11/2024;DG#05;0;0;#DIV/0!
30/11/2024;DG#05;0;0;#DIV/0!
30/11/2024;DG#05;0;0;#DIV/0!
30/11/2024;DG#06;0;0;#DIV/0!
30/11/2024;DG#06;0;0;#DIV/0!
30/11/2024;DG#06;0;0;#DIV/0!
30/11/2024;DG#07;0;0;#DIV/0!
30/11/2024;DG#07;0;0;#DIV/0!
30/11/2024;DG#07;0;0;#DIV/0!
30/11/2024;DG#08;0;0;#DIV/0!
30/11/2024;DG#08;0;0;#DIV/0!
30/11/2024;DG#08;0;0;#DIV/0!
30/11/2024;DG#09;0;0;#DIV/0!
30/11/2024;DG#09;0;0;#DIV/0!
30/11/2024;DG#09;0;0;#DIV/0!
30/11/2024;DG#10;0;0;#DIV/0!
30/11/2024;DG#10;0;0;#DIV/0!
30/11/2024;DG#10;0;0;#DIV/0!
30/11/2024;DG#11;0;0;#DIV/0!
30/11/2024;DG#11;0;0;#DIV/0!
30/11/2024;DG#11;0;0;#DIV/0!
30/11/2024;DG#12;0;0;#DIV/0!
30/11/2024;DG#12;0;0;#DIV/0!
30/11/2024;DG#12;0;0;#DIV/0!
30/11/2024;DG#13;0;0;#DIV/0!
30/11/2024;DG#13;0;0;#DIV/0!
30/11/2024;DG#13;0;0;#DIV/0!
30/11/2024;DG#14;0;0;#DIV/0!
30/11/2024;DG#14;0;0;#DIV/0!
30/11/2024;DG#14;0;0;#DIV/0!
30/11/2024;DG#15;0;0;#DIV/0!
30/11/2024;DG#15;0;0;#DIV/0!
30/11/2024;DG#15;0;0;#DIV/0!
30/11/2024;DG#16;0;0;#DIV/0!
30/11/2024;DG#16;0;0;#DIV/0!
30/11/2024;DG#16;0;0;#DIV/0!
30/11/2024;DG#17;0;0;#DIV/0!
30/11/2024;DG#17;0;0;#DIV/0!
30/11/2024;DG#17;0;0;#DIV/0!
30/11/2024;DG#18;0;0;#DIV/0!
30/11/2024;DG#18;0;0;#DIV/0!
30/11/2024;DG#18;0;0;#DIV/0!
30/11/2024;DG#19;0;0;#DIV/0!
30/11/2024;DG#19;0;0;#DIV/0!
30/11/2024;DG#19;0;0;#DIV/0!
30/11/2024;DG#20;0;0;#DIV/0!
30/11/2024;DG#20;0;0;#DIV/0!
